model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
Stacking,0,0.89899,0.9,1.0,0.8333333333333334,0.8,1.0,0.8165,[0.  0.2 0.8 0.8 1. ],[0.  0.  0.  0.4 1. ],0.8600000000000001
Stacking,1,0.89899,0.9,0.8333333333333334,1.0,1.0,0.8,0.8165,[0.  0.2 0.8 1.  1.  1. ],[0.  0.  0.  0.  0.2 1. ],1.0
Stacking,2,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.2 0.2 0.4 0.4 0.8 1. ],[0.  0.  0.2 0.2 0.4 0.8 1. ],0.54
Stacking,3,0.79167,0.8,0.7142857142857143,1.0,1.0,0.6,0.65465,[0.  0.6 0.6 1.  1. ],[0.  0.2 0.4 0.4 1. ],0.78
Stacking,4,0.69697,0.7,0.6666666666666666,0.75,0.8,0.6,0.40825,[0.  0.  0.2 0.8 1.  1. ],[0.  0.2 0.2 0.4 0.6 1. ],0.6799999999999999
Stacking,5,0.49495,0.5,0.5,0.5,0.4,0.6,0.0,[0.  0.2 0.4 0.4 1.  1. ],[0.  0.2 0.2 0.6 0.6 1. ],0.5800000000000001
Stacking,6,0.89899,0.9,0.8333333333333334,1.0,1.0,0.8,0.8165,[0.  0.2 0.6 1.  1.  1. ],[0.  0.  0.2 0.2 0.4 1. ],0.88
Stacking,7,0.89899,0.9,0.8333333333333334,1.0,1.0,0.8,0.8165,[0. 1. 1. 1.],[0.  0.2 0.4 1. ],0.9
Stacking,8,0.45055,0.5,0.5,0.5,0.8,0.2,0.0,[0.  0.6 0.6 0.6 1.  1. ],[0.  0.2 0.4 0.8 0.8 1. ],0.6199999999999999
Stacking,9,0.67033,0.7,1.0,0.625,0.4,1.0,0.5,[0.  0.4 0.6 0.8 1.  1. ],[0.  0.  0.  0.8 0.8 1. ],0.7599999999999999
Stacking,10,0.58333,0.6,0.6666666666666666,0.5714285714285714,0.4,0.8,0.21822,[0.  0.4 1. ],[0.  0.2 1. ],0.6
Stacking,11,0.33333,0.5,0.5,,1.0,0.0,0.0,[0. 1. 1.],[0.  0.6 1. ],0.7
Stacking,12,0.69697,0.7,0.75,0.6666666666666666,0.6,0.8,0.40825,[0.  0.6 0.6 1. ],[0.  0.2 0.8 1. ],0.5800000000000001
Stacking,13,0.67033,0.7,1.0,0.625,0.4,1.0,0.5,[0.  0.4 0.8 1. ],[0. 0. 0. 1.],0.9
Stacking,14,0.8,0.8,0.8,0.8,0.8,0.8,0.6,[0.  0.4 0.8 0.8 1. ],[0.  0.2 0.2 0.6 1. ],0.72
Stacking,15,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.  0.2 0.4 0.4 0.4 0.6 1. ],[0.  0.2 0.2 0.4 0.6 1.  1.  1. ],0.30000000000000004
Stacking,16,0.8,0.8,0.8,0.8,0.8,0.8,0.6,[0.  0.4 0.8 0.8 0.8 1. ],[0.  0.  0.2 0.4 0.8 1. ],0.78
Stacking,17,0.8,0.8,0.8,0.8,0.8,0.8,0.6,[0.  0.8 0.8 1. ],[0.  0.2 0.4 1. ],0.78
Stacking,18,0.58333,0.6,0.6666666666666666,0.5714285714285714,0.4,0.8,0.21822,[0.  0.4 0.4 0.6 1. ],[0.  0.  0.2 0.2 1. ],0.7200000000000002
Stacking,19,0.69697,0.7,0.6666666666666666,0.75,0.8,0.6,0.40825,[0.  0.2 0.8 0.8 1.  1.  1. ],[0.  0.  0.2 0.4 0.4 0.8 1. ],0.86
Stacking,20,0.49495,0.5,0.5,0.5,0.4,0.6,0.0,[0.  0.4 0.4 0.6 0.8 1. ],[0.  0.2 0.4 0.4 0.6 1. ],0.6200000000000001
Stacking,21,0.69697,0.7,0.6666666666666666,0.75,0.8,0.6,0.40825,[0.  0.4 0.8 0.8 1.  1. ],[0.  0.2 0.4 0.6 0.6 1. ],0.72
Stacking,22,0.79167,0.8,0.7142857142857143,1.0,1.0,0.6,0.65465,[0.  0.4 0.8 1.  1. ],[0.  0.4 0.4 0.4 1. ],0.6799999999999999
Stacking,23,0.89899,0.9,1.0,0.8333333333333334,0.8,1.0,0.8165,[0.  0.2 0.6 0.8 0.8 1.  1. ],[0.  0.  0.  0.  0.4 0.6 1. ],0.9
Stacking,24,0.89899,0.9,1.0,0.8333333333333334,0.8,1.0,0.8165,[0.  0.4 0.8 1.  1. ],[0.  0.  0.  0.6 1. ],0.9400000000000001
